event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:dop,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,study-timezone,study-local-timestamp
9710301345,true,2014-01-11 08:20:17.000,-111.097147,56.686567,-5.0,2.4,"358.27","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 01:20:17.000
9710301346,true,2014-01-11 08:30:09.000,-111.092016,56.685224,-5.0,2.2,"370.4","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 01:30:09.000
9710301347,true,2014-01-11 08:40:09.000,-111.092464,56.686975,-5.0,2.0,"385.84","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 01:40:09.000
9710301348,true,2014-01-11 08:50:09.000,-111.093131,56.68657,-5.0,1.8,"377.18","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 01:50:09.000
9710301349,true,2014-01-11 09:00:10.000,-111.093178,56.686685,-4.0,1.6,"383.11","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 02:00:10.000
9710301350,true,2014-01-11 09:10:10.000,-111.093047,56.686543,-5.0,1.6,"376.77","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 02:10:10.000
9710301351,true,2014-01-11 09:20:15.000,-111.09304,56.686626,-5.0,1.6,"382.68","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 02:20:15.000
9710301352,true,2014-01-11 09:30:41.000,-111.093059,56.686597,-5.0,1.4,"382.43","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 02:30:41.000
9710301353,true,2014-01-11 09:40:09.000,-111.093101,56.686576,-5.0,2.2,"376.79","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 02:40:09.000
9710301354,true,2014-01-11 09:50:10.000,-111.093089,56.686571,-5.0,2.4,"379.48","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 02:50:10.000
9710301355,true,2014-01-11 10:00:09.000,-111.093059,56.686597,-5.0,2.4,"382.43","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 03:00:09.000
9710301356,true,2014-01-11 10:10:08.000,-111.093059,56.686577,-4.0,2.6,"379.09","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 03:10:08.000
9710301357,true,2014-01-11 10:20:10.000,-111.093119,56.686556,-4.0,2.4,"378.21","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 03:20:10.000
9710301358,true,2014-01-11 10:30:22.000,-111.093112,56.6866,-4.0,2.4,"377.43","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 03:30:22.000
9710301359,true,2014-01-11 10:40:18.000,-111.093108,56.686572,-3.0,2.2,"384.25","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 03:40:18.000
9710301360,true,2014-01-11 10:50:10.000,-111.093084,56.686554,-3.0,2.0,"387.97","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 03:50:10.000
9710301361,true,2014-01-11 11:00:42.000,-111.093115,56.686627,-3.0,2.0,"401.73","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 04:00:42.000
9710301362,true,2014-01-11 11:10:09.000,-111.093082,56.686625,-3.0,2.2,"380.38","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 04:10:09.000
9710301363,true,2014-01-11 11:20:10.000,-111.093047,56.686573,-2.0,2.6,"381.78","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 04:20:10.000
9710301364,true,2014-01-11 11:30:09.000,-111.093112,56.686609,-2.0,2.2,"379.1","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 04:30:09.000
9710301365,true,2014-01-11 11:40:09.000,-111.093005,56.686564,-2.0,2.2,"382.41","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 04:40:09.000
9710301366,true,2014-01-11 11:50:10.000,-111.093112,56.68657,-3.0,2.0,"372.42","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 04:50:10.000
9710301367,true,2014-01-11 12:00:10.000,-111.093129,56.686671,-2.0,2.0,"374.61","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 05:00:10.000
9710301368,true,2014-01-11 12:10:10.000,-111.093084,56.686554,-2.0,3.8,"387.97","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 05:10:10.000
9710301369,true,2014-01-11 12:20:10.000,-111.093014,56.686568,-1.0,4.4,"410.83","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 05:20:10.000
9710301370,true,2014-01-11 12:30:19.000,-111.093042,56.686565,-1.0,5.0,"391.94","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 05:30:19.000
9710301371,true,2014-01-11 12:40:43.000,-111.093119,56.686615,-1.0,1.6,"388.23","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 05:40:43.000
9710301372,true,2014-01-11 12:50:10.000,-111.093082,56.686556,0.0,2.0,"368.68","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 05:50:10.000
9710301373,true,2014-01-11 13:00:15.000,-111.093112,56.68659,-1.0,2.2,"375.76","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 06:00:15.000
9710301374,true,2014-01-11 13:10:23.000,-111.093136,56.686608,0.0,2.4,"372.04","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 06:10:23.000
9710301375,true,2014-01-11 13:20:23.000,-111.093112,56.68657,0.0,2.6,"372.42","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 06:20:23.000
9710301376,true,2014-01-11 13:30:18.000,-111.093117,56.686617,0.0,2.8,"368.95","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 06:30:18.000
9710301377,true,2014-01-11 13:40:10.000,-111.093105,56.686593,0.0,4.2,"368.3","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 06:40:10.000
9710301378,true,2014-01-11 13:50:10.000,-111.093119,56.686546,1.0,2.8,"376.53","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 06:50:10.000
9710301379,true,2014-01-11 14:00:11.000,-111.093099,56.686617,1.0,2.6,"364.19","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 07:00:11.000
9710301380,true,2014-01-11 14:10:11.000,-111.093075,56.686589,1.0,2.4,"366.24","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 07:10:11.000
9710301381,true,2014-01-11 14:20:11.000,-111.093096,56.686587,1.0,2.2,"390.28","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 07:20:11.000
9710301382,true,2014-01-11 14:30:10.000,-111.093131,56.68661,1.0,2.8,"383.87","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 07:30:10.000
9710301383,true,2014-01-11 14:40:11.000,-111.093108,56.686552,2.0,2.6,"380.9","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 07:40:11.000
9710301384,true,2014-01-11 14:50:11.000,-111.093112,56.68658,2.0,2.4,"374.09","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 07:50:11.000
9710301385,true,2014-01-11 15:00:11.000,-111.093115,56.686529,3.0,2.4,"385.02","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 08:00:11.000
9710301386,true,2014-01-11 15:10:15.000,-111.093014,56.68645,3.0,2.8,"390.77","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 08:10:15.000
9710301387,true,2014-01-11 15:20:20.000,-111.093065,56.686563,3.0,2.6,"384.87","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 08:20:20.000
9710301388,true,2014-01-11 15:30:13.000,-111.093561,56.686891,3.0,2.6,"368.06","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 08:30:13.000
9710301389,true,2014-01-11 15:40:50.000,-111.093148,56.686651,3.0,2.8,"376.03","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 08:40:50.000
9710301390,true,2014-01-11 15:50:24.000,-111.093016,56.686598,3.0,2.6,"384.73","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 08:50:24.000
9710301391,true,2014-01-11 16:01:37.000,-111.090895,56.685848,2.0,2.4,"365.42","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 09:01:37.000
9710301392,true,2014-01-11 16:12:06.000,-111.084613,56.685252,2.0,2.2,"392.26","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 09:12:06.000
9710301393,true,2014-01-11 16:21:14.000,-111.079189,56.683521,2.0,6.2,"372.98","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 09:21:14.000
9710301394,true,2014-01-11 16:30:11.000,-111.071968,56.682694,1.0,9.6,"359.34","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 09:30:11.000
9710301395,true,2014-01-11 16:40:29.000,-111.065812,56.679573,1.0,10.0,"358.03","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 09:40:29.000
9710301396,true,2014-01-11 16:50:19.000,-111.063635,56.675534,1.0,6.2,"344.98","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 09:50:19.000
9710301397,true,2014-01-11 17:00:12.000,-111.061753,56.673551,0.0,4.4,"341.77","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 10:00:12.000
9710301398,true,2014-01-11 17:10:23.000,-111.068959,56.672373,0.0,3.6,"272.48","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 10:10:23.000
9710301399,true,2014-01-11 17:20:19.000,-111.069392,56.672532,0.0,3.4,"275.18","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 10:20:19.000
9710301400,true,2014-01-11 17:30:44.000,-111.069451,56.672582,0.0,1.6,"266.71","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 10:30:44.000
9710301401,true,2014-01-11 17:40:10.000,-111.069451,56.672592,0.0,1.6,"268.38","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 10:40:10.000
9710301402,true,2014-01-11 17:50:10.000,-111.069451,56.672602,0.0,1.6,"270.05","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 10:50:10.000
9710301403,true,2014-01-11 18:00:11.000,-111.069432,56.672601,-1.0,2.4,"265.29","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 11:00:11.000
9710301404,true,2014-01-11 18:10:11.000,-111.069451,56.672592,-1.0,2.2,"268.38","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 11:10:11.000
9710301405,true,2014-01-11 18:20:10.000,-111.069488,56.672583,-1.0,2.2,"276.23","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 11:20:10.000
9710301406,true,2014-01-11 18:30:11.000,-111.069451,56.672631,-1.0,2.0,"275.06","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 11:30:11.000
9710301407,true,2014-01-11 18:40:11.000,-111.069439,56.672607,0.0,3.6,"274.42","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 11:40:11.000
9710301408,true,2014-01-11 18:50:09.000,-111.069444,56.672625,0.0,3.8,"265.93","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 11:50:09.000
9710301409,true,2014-01-11 19:00:11.000,-111.069475,56.67265,0.0,3.2,"271.34","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 12:00:11.000
9710301410,true,2014-01-11 19:10:11.000,-111.069451,56.672631,1.0,2.8,"275.06","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 12:10:11.000
9710301411,true,2014-01-11 19:20:16.000,-111.069257,56.673344,1.0,2.4,"289.9","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 12:20:16.000
9710301412,true,2014-01-11 19:30:16.000,-111.069152,56.673496,1.0,2.2,"295.52","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 12:30:16.000
9710301413,true,2014-01-11 19:40:11.000,-111.069154,56.673406,2.0,2.0,"299.76","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 12:40:11.000
9710301414,true,2014-01-11 19:50:12.000,-111.069175,56.673524,3.0,2.0,"293.47","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 12:50:12.000
9710301415,true,2014-01-11 20:00:48.000,-111.069133,56.673506,3.0,1.8,"292.43","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 13:00:48.000
9710301416,true,2014-01-11 20:10:11.000,-111.069103,56.673511,4.0,1.6,"292.03","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 13:10:11.000
9710301417,true,2014-01-11 20:20:11.000,-111.069381,56.672766,5.0,1.6,"267.58","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 13:20:11.000
9710301418,true,2014-01-11 20:30:10.000,-111.069388,56.672723,5.0,1.8,"268.35","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 13:30:10.000
9710301419,true,2014-01-11 20:40:10.000,-111.069381,56.672756,4.0,1.8,"265.91","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 13:40:10.000
9710301420,true,2014-01-11 20:50:10.000,-111.069175,56.673554,4.0,2.0,"298.48","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 13:50:10.000
9710301421,true,2014-01-11 21:00:11.000,-111.069199,56.673572,4.0,2.4,"294.76","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 14:00:11.000
9710301422,true,2014-01-11 21:10:12.000,-111.069187,56.673578,3.0,2.2,"299.13","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 14:10:12.000
9710301423,true,2014-01-11 21:20:11.000,-111.069178,56.673443,2.0,2.0,"299.38","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 14:20:11.000
9710301424,true,2014-01-11 21:30:12.000,-111.069138,56.673573,1.0,1.8,"292.3","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 14:30:12.000
9710301425,true,2014-01-11 21:40:20.000,-111.06925,56.673447,1.0,4.6,"299.15","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 14:40:20.000
9710301426,true,2014-01-11 21:50:17.000,-111.069267,56.673547,0.0,1.6,"301.34","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 14:50:17.000
9710301427,true,2014-01-11 22:00:44.000,-111.069194,56.673505,0.0,2.4,"294.89","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 15:00:44.000
9710301428,true,2014-01-11 22:10:12.000,-111.069208,56.673487,0.0,2.4,"308.14","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 15:10:12.000
9710301429,true,2014-01-11 22:20:12.000,-111.069147,56.673498,0.0,2.4,"307.35","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 15:20:12.000
9710301430,true,2014-01-11 22:30:12.000,-111.069182,56.673501,0.0,2.4,"297.58","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 15:30:12.000
9710301431,true,2014-01-11 22:40:11.000,-111.069152,56.673496,0.0,2.2,"295.52","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 15:40:11.000
9710301432,true,2014-01-11 22:50:11.000,-111.06914,56.673502,0.0,2.0,"299.89","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 15:50:11.000
9710301433,true,2014-01-11 23:00:11.000,-111.069171,56.673457,0.0,1.8,"293.6","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 16:00:11.000
9710301434,true,2014-01-11 23:10:10.000,-111.069175,56.673504,0.0,1.6,"290.13","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 16:10:10.000
9710301435,true,2014-01-11 23:20:11.000,-111.069121,56.673462,1.0,2.4,"288.44","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 16:20:11.000
9710301436,true,2014-01-11 23:30:13.000,-111.068881,56.674099,1.0,2.2,"304.04","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 16:30:13.000
9710301437,true,2014-01-11 23:40:12.000,-111.06557,56.675366,1.0,2.0,"333.35","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 16:40:12.000
9710301438,true,2014-01-11 23:50:15.000,-111.061176,56.676789,1.0,2.0,"358.37","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 16:50:15.000
9710301439,true,2014-01-12 00:00:24.000,-111.058531,56.679866,1.0,2.4,"379.65","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 17:00:24.000
9710301440,true,2014-01-12 00:10:44.000,-111.058676,56.678593,1.0,3.0,"365.18","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 17:10:44.000
9710301441,true,2014-01-12 00:20:31.000,-111.055321,56.672308,1.0,2.8,"303.52","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 17:20:31.000
9710301442,true,2014-01-12 00:30:16.000,-111.055351,56.672273,1.0,2.2,"298.9","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 17:30:16.000
9710301443,true,2014-01-12 00:40:23.000,-111.055168,56.672306,2.0,3.0,"296.53","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 17:40:23.000
9710301444,true,2014-01-12 00:50:19.000,-111.055218,56.672281,2.0,2.6,"298.35","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 17:50:19.000
9710301445,true,2014-01-12 01:00:39.000,-111.055206,56.672267,3.0,2.2,"299.37","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 18:00:39.000
9710301446,true,2014-01-12 01:10:20.000,-111.055346,56.672255,3.0,2.4,"307.39","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 18:10:20.000
9710301447,true,2014-01-12 01:20:15.000,-111.055252,56.672212,4.0,2.4,"327.29","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 18:20:15.000
9710301448,true,2014-01-12 01:30:20.000,-111.055218,56.672271,4.0,2.4,"296.68","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 18:30:20.000
9710301449,true,2014-01-12 01:40:12.000,-111.055618,56.67198,4.0,2.2,"303.62","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 18:40:12.000
9710301450,true,2014-01-12 01:50:12.000,-111.055353,56.672222,3.0,4.0,"309.83","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 18:50:12.000
9710301451,true,2014-01-12 02:00:16.000,-111.055688,56.671796,3.0,4.0,"302.74","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 19:00:16.000
9710301452,true,2014-01-12 02:10:11.000,-111.055728,56.671855,3.0,2.2,"291.18","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 19:10:11.000
9710301453,true,2014-01-12 02:20:13.000,-111.055693,56.671873,2.0,1.6,"304.29","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 19:20:13.000
9710301454,true,2014-01-12 02:30:42.000,-111.055564,56.671938,2.0,1.4,"301.93","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 19:30:42.000
9710301455,true,2014-01-12 02:40:12.000,-111.055665,56.671827,2.0,3.8,"314.82","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 19:40:12.000
9710301456,true,2014-01-12 02:50:12.000,-111.055674,56.671882,2.0,3.8,"301.19","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 19:50:12.000
9710301457,true,2014-01-12 03:00:11.000,-111.055674,56.671853,2.0,3.6,"296.18","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 20:00:11.000
9710301458,true,2014-01-12 03:10:12.000,-111.055686,56.671906,1.0,3.4,"301.84","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 20:10:12.000
9710301459,true,2014-01-12 03:20:13.000,-111.055662,56.671868,2.0,5.2,"302.22","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 20:20:13.000
9710301460,true,2014-01-12 03:30:12.000,-111.055712,56.671824,2.0,4.8,"300.69","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 20:30:12.000
9710301461,true,2014-01-12 03:40:12.000,-111.055644,56.671838,2.0,4.4,"292.44","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 20:40:12.000
9710301462,true,2014-01-12 03:50:11.000,-111.055693,56.671843,2.0,3.8,"299.27","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 20:50:11.000
9710301463,true,2014-01-12 04:00:13.000,-111.055723,56.671907,2.0,3.4,"311.37","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 21:00:13.000
9710301464,true,2014-01-12 04:10:12.000,-111.055681,56.671859,3.0,3.0,"305.31","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 21:10:12.000
9710301465,true,2014-01-12 04:20:12.000,-111.055756,56.671781,3.0,2.6,"310.99","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 21:20:12.000
9710301466,true,2014-01-12 04:30:13.000,-111.055747,56.671886,3.0,2.4,"300.96","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 21:30:13.000
9710301467,true,2014-01-12 04:40:12.000,-111.055693,56.671853,3.0,2.2,"300.94","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 21:40:12.000
9710301468,true,2014-01-12 04:50:12.000,-111.055681,56.671839,3.0,2.0,"301.97","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 21:50:12.000
9710301469,true,2014-01-12 05:00:16.000,-111.055662,56.671868,4.0,2.0,"302.22","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 22:00:16.000
9710301470,true,2014-01-12 05:10:22.000,-111.055817,56.67181,4.0,1.8,"318.47","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 22:10:22.000
9710301471,true,2014-01-12 05:20:42.000,-111.055681,56.671859,4.0,1.6,"305.31","gps","Canis lupus","13793","13793","ABoVE: Boutin Alberta Grey Wolf","Mountain Standard Time",2014-01-11 22:20:42.000
